Date,1mo CPR,Gross Coupon,Accum Net Loss%,Annualized Net Loss Rate,Delinq 30+,Number of Assets,Life CDR,Life CPR,Open,High,Low,Close,Adj Close,Volume,adj_1,adj_7,adj_30,adj_90,adj_1_change,adj_7_change,adj_30_change,adj_90_change,avg_adj_1_change,avg_adj_7_change,avg_adj_30_change,avg_adj_90_change,d1_Vol,d7_Vol,d30_Vol,d90_Vol,d1_BenchVol,d7_BenchVol,d30_BenchVol,d90_BenchVol,d1_ExcessVol,d7_ExcessVol,d30_ExcessVol,d90_ExcessVol
2021-11-15 00:00:00,Deal AFRM20Z1,0.0,0.2,0.45,0.23,51714.0,0.27,15.76,150.619995,150.679993,144.509995,147.990005,147.990005,6722600.0,151.289993,123.510002,99.239998,37.330002,0.0222987221332955,-0.1654165968843639,-0.3294141857755867,-0.7477532215773626,-0.0135469368954077,-0.0449650843769459,-0.0824518554886428,-0.0317973843888295,0.0004972330087779,0.0273626505248041,0.1085137057901927,0.5591348803793242,0.0001835194992481,0.0020218588130258,0.00679830847352,0.0010110736539709,0.0003137135095297,0.0253407917117783,0.1017153973166727,0.5581238067253532
2021-12-15 00:00:00,Deal AFRM20Z1,0.0,0.22,0.65,0.25,50519.0,0.29,15.57,103.0,113.190002,101.669998,110.980003,110.980003,11070500.0,99.239998,101.07,64.18,43.5,-0.1057848682883888,-0.0892953931529448,-0.4216976188043533,-0.6080374948268834,-0.0824518554886428,0.002209854448728,-0.050632967255853,0.0212403349196433,0.0111904383587917,0.0079736672383389,0.1778288817052616,0.3697095951153523,0.00679830847352,4.883456684562932e-06,0.0025636973731322,0.0004511518274986,0.0043921298852717,0.0079687837816544,0.1752651843321294,0.3692584432878537
2022-01-15 00:00:00,Deal AFRM20Z1,0.0,0.23,0.47,0.26,48872.0,0.3,15.55,71.302002,75.440002,68.389999,69.190002,69.190002,8823600.0,64.18,58.25,42.919998,32.900002,-0.0724093345162788,-0.1581153589213656,-0.3796791912218763,-0.5244977446307922,-0.050632967255853,-0.0054163379168777,0.0803082021654973,-0.0469445997226808,0.0052431117250903,0.0250004667268322,0.1441562882468981,0.2750978841227877,0.0025636973731322,2.9336716429807062e-05,0.0064494073350543,0.0022037954431227,0.002679414351958,0.0249711300104024,0.1377068809118437,0.272894088679665
2022-02-15 00:00:00,Deal AFRM20Z1,0.0,0.24,0.36,0.27,47447.0,0.3,15.61,45.0,45.200001,42.119999,44.799999,44.799999,27207400.0,42.919998,35.0,40.709999,24.82,-0.0419643089724176,-0.2187499825613835,-0.0912946448949696,-0.4459821304906726,0.0803082021654973,-0.0377180155024514,0.0680662870193639,-0.0495693833521666,0.0017610032275325,0.0478515548706056,0.0083347121864986,0.1989000607169993,0.0064494073350543,0.0014226486934431,0.0046330194286024,0.002457123765914,-0.0046884041075218,0.0464289061771624,0.0037016927578961,0.1964429369510852
2022-03-15 00:00:00,Deal AFRM20Z1,0.0,0.25,0.57,0.27,45372.0,0.31,15.6,26.73,28.4,26.059999,28.33,28.33,11438600.0,33.34,43.5,35.189999,18.299999,0.1768443346276034,0.5354747617366751,0.2421460995411226,-0.3540416872573243,0.0867238971072588,0.0212403349196433,-0.0506777635365207,0.0555154467210218,0.0312739186898797,0.2867332204569489,0.0586347335229792,0.125345516316013,0.0075210343294704,0.0004511518274986,0.0025682357170635,0.0030819648246346,0.0237528843604093,0.2862820686294503,0.0560664978059157,0.1222635514913784
2022-04-15 00:00:00,Deal AFRM20Z1,0.0,0.26,0.52,0.27,42957.0,0.32,15.73,38.290001,38.34,35.049999,35.189999,35.189999,5968100.0,35.209999,31.16,25.24,29.75,0.0005683432954914,-0.1145211456243576,-0.2827507610898199,-0.1545893479565032,-0.0048800265337336,-0.0291622458205541,0.0815844606255126,0.0010026542482484,3.230141015301286e-07,0.0131150927951153,0.0799479928968724,0.0238978665016168,2.3814658969943973e-05,0.0008504365812984,0.0066560242155558,1.0053155415305644e-06,-2.3491644868413845e-05,0.0122646562138169,0.0732919686813165,0.0238968611860753
2022-05-15 00:00:00,Deal AFRM20Z1,0.0,0.27,0.5,0.23,40788.0,0.33,15.64,23.65,25.52,22.200001,22.950001,22.950001,32557300.0,25.24,24.52,16.719999,30.92,0.0997820871554644,0.0684095395028523,-0.2714597703067638,0.347276629748295,0.0815844606255126,-0.0085536119040975,-0.093327848651645,-0.0700825179051825,0.0099564649171007,0.0046798650949923,0.0736904068950009,0.1206010575693343,0.0066560242155558,7.316427660591845e-05,0.0087100873339443,0.0049115593159302,0.0033004407015448,0.0046067008183863,0.0649803195610566,0.1156894982534041
2022-06-15 00:00:00,Deal AFRM20Z1,0.0,0.28,0.49,0.3,37510.0,0.34,15.44,17.709999,19.190001,17.440001,18.6,18.6,14292300.0,16.719999,21.66,26.030001,22.139999,-0.1010753225806451,0.1645161290322578,0.3994624193548386,0.1903225268817203,-0.093327848651645,0.0422030088082906,0.0780228836878418,-0.0381927790629786,0.0102162208347814,0.0270655567117585,0.1595702244768209,0.0362226642386431,0.0087100873339443,0.0017810939524726,0.0060875703789664,0.0014586883725534,0.0015061335008371,0.0252844627592858,0.1534826540978544,0.0347639758660896
2022-07-15 00:00:00,Deal AFRM20Z1,0.0,0.29,0.46,0.32,35568.0,0.34,15.44,22.49,23.08,21.15,23.059999,23.059999,14497300.0,23.84,26.77,39.91,19.530001,0.0338248496888486,0.160884699084332,0.7307025902299473,-0.153078844452682,0.0167239750781681,-0.0538564764875762,0.0217924169135491,0.0321219906831492,0.0011441204564732,0.025883886399456,0.5339262753687544,0.0234331326189684,0.0002796913424151,0.0029005200596568,0.0004749094349339,0.0010318222854483,0.000864429114058,0.0229833663397992,0.5334513659338205,0.0224013103335201
2022-08-15 00:00:00,Deal AFRM20Z1,0.0,0.29,0.45,0.35,34900.0,0.35,15.52,38.580002,40.77,38.389999,38.419998,38.419998,10247400.0,39.91,29.49,23.99,15.12,0.0387819385102516,-0.2324309855508061,-0.3755855999784279,-0.6064549508826107,0.0217924169135491,-0.049018377344608,0.0223988599834747,-0.0731322323001659,0.0015040387546129,0.054024163044119,0.1410645429111556,0.3677876074500297,0.0004749094349339,0.0024028013174983,0.0005017089285593,0.0053483234012054,0.001029129319679,0.0516213617266206,0.1405628339825963,0.3624392840488243
2022-09-15 00:00:00,Deal AFRM20Z1,0.0,0.31,0.88,0.37,34184.0,0.37,15.64,22.709999,25.120001,22.639999,23.99,23.99,17424500.0,22.299999,20.0,18.43,9.48,-0.0704460608586911,-0.1663192997082117,-0.2317632346811171,-0.6048353480616924,-0.0407615543536365,-0.0586474151347443,0.0475354780039422,-0.0451763626343758,0.0049626474905064,0.0276621094554299,0.0537141969498545,0.3658257982649086,0.0016615043133244,0.003439519301987,0.0022596216690632,0.0020409037408726,0.0033011431771819,0.0242225901534429,0.0514545752807913,0.3637848945240359
