,Date,Open,High,Low,Close,Adj Close,Volume,adj_1,adj_7,adj_30,adj_90,adj_1_change,adj_7_change,adj_30_change,adj_90_change,AFRM_adj_1_change,AFRM_adj_7_change,AFRM_adj_30_change,AFRM_adj_90_change
105,2021-06-15,68.82,69.370003,66.279999,67.260002,67.260002,2718000,67.410004,63.450001,57.5,116.279999,0.0022301813193523,-0.0054858621549508,0.0008703045975577,-0.011056327418671,0.0022301813193523,-0.0054858621549508,0.0008703045975577,-0.011056327418671
106,2021-06-16,67.139999,69.400002,65.650002,67.410004,67.410004,4014600,69.389999,65.160004,55.860001,107.699997,0.0293724207463332,0.0269504014665027,-0.0285217217391304,-0.0737874275351516,0.0293724207463332,0.0269504014665027,-0.0285217217391304,-0.0737874275351516
107,2021-06-17,66.800003,70.809998,66.495003,69.389999,69.389999,3023000,68.18,66.330002,57.41,108.110001,-0.0174376569741699,0.0179557693090379,0.0277479228831378,0.0038069081840363,-0.0174376569741699,0.0179557693090379,0.0277479228831378,0.0038069081840363
108,2021-06-18,69.290001,69.900002,67.535004,68.18,68.18,3625000,63.799999,64.400002,60.630001,114.07,-0.0642417277794075,-0.0290969386673619,0.0560878070022645,0.0551290254821106,-0.0642417277794075,-0.0290969386673619,0.0560878070022645,0.0551290254821106
109,2021-06-21,68.0,68.169998,63.68,63.799999,63.799999,4401000,63.450001,64.43,59.0,126.889999,-0.0054858621549508,0.00046580743895,-0.0268843967197032,0.1123871219426668,-0.0054858621549508,0.00046580743895,-0.0268843967197032,0.1123871219426668
110,2021-06-22,63.299999,63.990002,60.650002,63.450001,63.450001,3929100,65.160004,66.459999,58.689999,123.730003,0.0269504014665027,0.0315070464069531,-0.005254254237288,-0.0249034283623881,0.0269504014665027,0.0315070464069531,-0.005254254237288,-0.0249034283623881
111,2021-06-23,63.5,65.830002,63.32,65.160004,65.160004,1617600,66.330002,67.349998,59.419998,128.369995,0.0179557693090379,0.0133914988472991,0.012438217966233,0.03750094469811,0.0179557693090379,0.0133914988472991,0.012438217966233,0.03750094469811
112,2021-06-24,66.639999,68.330002,65.650002,66.330002,66.330002,1820100,64.400002,68.370003,59.5,114.519997,-0.0290969386673619,0.0151448408357783,0.0013463817349841,-0.1078912404725106,-0.0290969386673619,0.0151448408357783,0.0013463817349841,-0.1078912404725106
113,2021-06-25,66.879997,67.43,63.82,64.400002,64.400002,1812000,64.43,68.870003,61.18,112.769997,0.00046580743895,0.0073131487210846,0.0282352941176471,-0.0152811739944421,0.00046580743895,0.0073131487210846,0.0282352941176471,-0.0152811739944421
114,2021-06-28,64.510002,65.339996,63.380001,64.43,64.43,1729700,66.459999,67.989998,60.860001,119.129997,0.0315070464069531,-0.0127777691544459,-0.0052304511278196,0.0563979796860329,0.0315070464069531,-0.0127777691544459,-0.0052304511278196,0.0563979796860329
115,2021-06-29,64.43,68.639999,63.740002,66.459999,66.459999,2036000,67.349998,64.290001,56.32,117.849998,0.0133914988472991,-0.0544197250895638,-0.0745974519454903,-0.0107445566375696,0.0133914988472991,-0.0544197250895638,-0.0745974519454903,-0.0107445566375696
116,2021-06-30,66.190002,69.629997,65.300003,67.349998,67.349998,2586200,68.370003,63.990002,64.709999,107.93,0.0151448408357783,-0.0046663399491937,0.1489701526988636,-0.0841747829304162,0.0151448408357783,-0.0046663399491937,0.1489701526988636,-0.0841747829304162
117,2021-07-01,67.0,68.980003,65.879997,68.370003,68.370003,2235200,68.870003,67.25,66.669998,111.459999,0.0073131487210846,0.0509454273809837,0.0302889666247716,0.0327063745019919,0.0073131487210846,0.0509454273809837,0.0302889666247716,0.0327063745019919
118,2021-07-02,68.82,69.790001,67.309998,68.870003,68.870003,1085100,67.989998,65.0,68.220001,133.699997,-0.0127777691544459,-0.0334572490706319,0.0232488832533037,0.1995334487666737,-0.0127777691544459,-0.0334572490706319,0.0232488832533037,0.1995334487666737
119,2021-07-06,68.57,69.620003,66.664001,67.989998,67.989998,1629900,64.290001,58.209999,67.160004,133.899994,-0.0544197250895638,-0.1044615538461537,-0.0155379212029034,0.0014958639079101,-0.0544197250895638,-0.1044615538461537,-0.0155379212029034,0.0014958639079101
120,2021-07-07,68.629997,68.699997,63.262001,64.290001,64.290001,1961400,63.990002,56.759998,67.169998,141.190002,-0.0046663399491937,-0.0249098269182241,0.0001488088059078,0.0544436768234657,-0.0046663399491937,-0.0249098269182241,0.0001488088059078,0.0544436768234657
121,2021-07-08,61.310001,64.160004,60.59,63.990002,63.990002,2537600,67.25,57.450001,65.879997,135.029999,0.0509454273809837,0.0121565014854299,-0.0192050176925716,-0.0436291728361898,0.0509454273809837,0.0121565014854299,-0.0192050176925716,-0.0436291728361898
122,2021-07-09,64.410004,67.449997,63.900002,67.25,67.25,2032600,65.0,57.5,65.559998,140.669998,-0.0334572490706319,0.0008703045975577,-0.0048573013748013,0.041768488793368,-0.0334572490706319,0.0008703045975577,-0.0048573013748013,0.041768488793368
123,2021-07-12,66.669998,67.711998,64.57,65.0,65.0,2604500,58.209999,55.860001,68.620003,146.130005,-0.1044615538461537,-0.0285217217391304,0.0466748793982574,0.0388142964216151,-0.1044615538461537,-0.0285217217391304,0.0466748793982574,0.0388142964216151
124,2021-07-13,64.839996,66.800003,55.59,58.209999,58.209999,9661700,56.759998,57.41,67.540001,148.470001,-0.0249098269182241,0.0277479228831378,-0.015738880104683,0.0160131110650409,-0.0249098269182241,0.0277479228831378,-0.015738880104683,0.0160131110650409
125,2021-07-14,59.724998,60.799999,55.669998,56.759998,56.759998,6840400,57.450001,60.630001,65.949997,146.729996,0.0121565014854299,0.0560878070022645,-0.0235416638504344,-0.0117195728987702,0.0121565014854299,0.0560878070022645,-0.0235416638504344,-0.0117195728987702
126,2021-07-15,57.439999,58.73,55.580002,57.450001,57.450001,3483100,57.5,59.0,63.59,157.25,0.0008703045975577,-0.0268843967197032,-0.0357846415065036,0.0716963421712353,0.0008703045975577,-0.0268843967197032,-0.0357846415065036,0.0716963421712353
127,2021-07-16,57.720001,58.084999,56.040001,57.5,57.5,1962700,55.860001,58.689999,63.5,155.350006,-0.0285217217391304,-0.005254254237288,-0.0014153168737223,-0.0120826327503974,-0.0285217217391304,-0.005254254237288,-0.0014153168737223,-0.0120826327503974
128,2021-07-19,54.68,56.77,54.060001,55.860001,55.860001,2925800,57.41,59.419998,64.68,147.639999,0.0277479228831378,0.012438217966233,0.0185826771653543,-0.0496299111826233,0.0277479228831378,0.012438217966233,0.0185826771653543,-0.0496299111826233
129,2021-07-20,56.310001,58.419998,55.580002,57.41,57.41,2311500,60.630001,59.5,63.459999,155.339996,0.0560878070022645,0.0013463817349841,-0.0188621057513914,0.0521538678688289,0.0560878070022645,0.0013463817349841,-0.0188621057513914,0.0521538678688289
130,2021-07-21,58.0,62.09,57.804001,60.630001,60.630001,2487300,59.0,61.18,64.760002,155.210007,-0.0268843967197032,0.0282352941176471,0.0204853926959562,-0.0008368031630439,-0.0268843967197032,0.0282352941176471,0.0204853926959562,-0.0008368031630439
131,2021-07-22,60.380001,60.535,58.509998,59.0,59.0,1790500,58.689999,60.860001,67.709999,160.039993,-0.005254254237288,-0.0052304511278196,0.045552762645066,0.0311190373182574,-0.005254254237288,-0.0052304511278196,0.045552762645066,0.0311190373182574
132,2021-07-23,59.099998,59.220001,57.400002,58.689999,58.689999,1415500,59.419998,56.32,68.529999,151.860001,0.012438217966233,-0.0745974519454903,0.0121104713057225,-0.0511121741926094,0.012438217966233,-0.0745974519454903,0.0121104713057225,-0.0511121741926094
133,2021-07-26,58.290001,61.220001,58.189999,59.419998,59.419998,1577400,59.5,64.709999,72.709999,151.139999,0.0013463817349841,0.1489701526988636,0.0609951854807409,-0.0047412221471012,0.0013463817349841,0.1489701526988636,0.0609951854807409,-0.0047412221471012
134,2021-07-27,58.540001,59.639999,56.400002,59.5,59.5,1616200,61.18,66.669998,69.980003,161.889999,0.0282352941176471,0.0302889666247716,-0.037546362777422,0.0711261087146097,0.0282352941176471,0.0302889666247716,-0.037546362777422,0.0711261087146097
135,2021-07-28,60.310001,61.98,60.16,61.18,61.18,1923300,60.860001,68.220001,67.900002,162.5,-0.0052304511278196,0.0232488832533037,-0.0297227909521523,0.0037679968112176,-0.0052304511278196,0.0232488832533037,-0.0297227909521523,0.0037679968112176
136,2021-07-29,61.5,62.77,60.799999,60.860001,60.860001,1599300,56.32,67.160004,99.589996,152.660004,-0.0745974519454903,-0.0155379212029034,0.4667156563559453,-0.0605538215384616,-0.0745974519454903,-0.0155379212029034,0.4667156563559453,-0.0605538215384616
137,2021-07-30,61.0,61.400002,56.02,56.32,56.32,1917000,64.709999,67.169998,96.339996,155.889999,0.1489701526988636,0.0001488088059078,-0.03263379988488,0.0211580958690398,0.1489701526988636,0.0001488088059078,-0.03263379988488,0.0211580958690398
138,2021-08-02,57.880001,66.877998,56.66,64.709999,64.709999,9233300,66.669998,65.879997,96.480003,161.080002,0.0302889666247716,-0.0192050176925716,0.0014532593503533,0.0332927258534399,0.0302889666247716,-0.0192050176925716,0.0014532593503533,0.0332927258534399
139,2021-08-03,64.440002,69.93,58.68,66.669998,66.669998,10602700,68.220001,65.559998,98.989998,168.520004,0.0232488832533037,-0.0048573013748013,0.0260157019273725,0.0461882412939129,0.0232488832533037,-0.0048573013748013,0.0260157019273725,0.0461882412939129
140,2021-08-04,67.019997,70.200996,66.120003,68.220001,68.220001,5513600,67.160004,68.620003,93.050003,164.229996,-0.0155379212029034,0.0466748793982574,-0.0600060119205174,-0.0254569659279144,-0.0155379212029034,0.0466748793982574,-0.0600060119205174,-0.0254569659279144
141,2021-08-05,67.43,71.5,64.760002,67.160004,67.160004,4518700,67.169998,67.540001,91.510002,163.369995,0.0001488088059078,-0.015738880104683,-0.016550252018799,-0.0052365647016152,0.0001488088059078,-0.015738880104683,-0.016550252018799,-0.0052365647016152
142,2021-08-06,67.160004,68.099998,64.279999,67.169998,67.169998,1886500,65.879997,65.949997,87.540001,157.789993,-0.0192050176925716,-0.0235416638504344,-0.0433832467843241,-0.034155611010455,-0.0192050176925716,-0.0235416638504344,-0.0433832467843241,-0.034155611010455
143,2021-08-09,68.0,68.335999,65.860001,65.879997,65.879997,1536800,65.559998,63.59,92.059998,133.529999,-0.0048573013748013,-0.0357846415065036,0.0516335040937454,-0.1537486220688279,-0.0048573013748013,-0.0357846415065036,0.0516335040937454,-0.1537486220688279
144,2021-08-10,66.389999,66.499001,65.010002,65.559998,65.559998,1244200,68.620003,63.5,123.699997,151.830002,0.0466748793982574,-0.0014153168737223,0.3436888951485748,0.1370478779079449,0.0466748793982574,-0.0014153168737223,0.3436888951485748,0.1370478779079449
145,2021-08-11,66.360001,68.709999,65.5,68.620003,68.620003,2259900,67.540001,64.68,109.300003,148.990005,-0.015738880104683,0.0185826771653543,-0.1164106252969431,-0.0187051107329894,-0.015738880104683,0.0185826771653543,-0.1164106252969431,-0.0187051107329894
146,2021-08-12,68.75,68.779999,66.75,67.540001,67.540001,1128700,65.949997,63.459999,108.059998,147.990005,-0.0235416638504344,-0.0188621057513914,-0.0113449676666523,-0.0067118596311208,-0.0235416638504344,-0.0188621057513914,-0.0113449676666523,-0.0067118596311208
147,2021-08-13,67.68,68.457001,64.769997,65.949997,65.949997,1679800,63.59,64.760002,109.75,151.289993,-0.0357846415065036,0.0204853926959562,0.0156394783571993,0.0222987221332955,-0.0357846415065036,0.0204853926959562,0.0156394783571993,0.0222987221332955
148,2021-08-16,65.220001,65.230003,61.661999,63.59,63.59,1589100,63.5,67.709999,117.580002,151.720001,-0.0014153168737223,0.045552762645066,0.0713439817767653,0.0028422765542728,-0.0014153168737223,0.045552762645066,0.0713439817767653,0.0028422765542728
149,2021-08-17,62.134998,65.800003,62.110001,63.5,63.5,2209400,64.68,68.529999,116.279999,139.130005,0.0185826771653543,0.0121104713057225,-0.011056327418671,-0.082981781683484,0.0185826771653543,0.0121104713057225,-0.011056327418671,-0.082981781683484
150,2021-08-18,63.799999,65.830002,62.009998,64.68,64.68,1941100,63.459999,72.709999,107.699997,136.160004,-0.0188621057513914,0.0609951854807409,-0.0737874275351516,-0.0213469481295571,-0.0188621057513914,0.0609951854807409,-0.0737874275351516,-0.0213469481295571
151,2021-08-19,62.970001,64.800003,62.799999,63.459999,63.459999,1418200,64.760002,69.980003,108.110001,123.510002,0.0204853926959562,-0.037546362777422,0.0038069081840363,-0.0929054173647055,0.0204853926959562,-0.037546362777422,0.0038069081840363,-0.0929054173647055
152,2021-08-20,63.290001,64.870003,63.150002,64.760002,64.760002,1118700,67.709999,67.900002,114.07,127.610001,0.045552762645066,-0.0297227909521523,0.0551290254821106,0.0331956840224161,0.045552762645066,-0.0297227909521523,0.0551290254821106,0.0331956840224161
153,2021-08-23,65.370003,68.0,65.285004,67.709999,67.709999,1934100,68.529999,99.589996,126.889999,132.75,0.0121104713057225,0.4667156563559453,0.1123871219426668,0.0402789668499414,0.0121104713057225,0.4667156563559453,0.1123871219426668,0.0402789668499414
154,2021-08-24,68.0,70.697998,67.32,68.529999,68.529999,2206500,72.709999,96.339996,123.730003,136.979996,0.0609951854807409,-0.03263379988488,-0.0249034283623881,0.0318643766478343,0.0609951854807409,-0.03263379988488,-0.0249034283623881,0.0318643766478343
155,2021-08-25,69.660004,73.599998,68.379997,72.709999,72.709999,3459800,69.980003,96.480003,128.369995,132.149994,-0.037546362777422,0.0014532593503533,0.03750094469811,-0.0352606376189411,-0.037546362777422,0.0014532593503533,0.03750094469811,-0.0352606376189411
156,2021-08-26,72.709999,74.190002,69.419998,69.980003,69.980003,2346200,67.900002,98.989998,114.519997,126.68,-0.0297227909521523,0.0260157019273725,-0.1078912404725106,-0.0413923136462646,-0.0297227909521523,0.0260157019273725,-0.1078912404725106,-0.0413923136462646
157,2021-08-27,66.889999,69.410004,66.099998,67.900002,67.900002,7831100,99.589996,93.050003,112.769997,116.57,0.4667156563559453,-0.0600060119205174,-0.0152811739944421,-0.0798073886959268,0.4667156563559453,-0.0600060119205174,-0.0152811739944421,-0.0798073886959268
158,2021-08-30,96.239998,101.0,91.279999,99.589996,99.589996,44400900,96.339996,91.510002,119.129997,113.75,-0.03263379988488,-0.016550252018799,0.0563979796860329,-0.0241914729347172,-0.03263379988488,-0.016550252018799,0.0563979796860329,-0.0241914729347172
159,2021-08-31,95.239998,96.550003,90.279999,96.339996,96.339996,15838900,96.480003,87.540001,117.849998,107.239998,0.0014532593503533,-0.0433832467843241,-0.0107445566375696,-0.0572307868131868,0.0014532593503533,-0.0433832467843241,-0.0107445566375696,-0.0572307868131868
160,2021-09-01,94.389999,98.669998,93.279999,96.480003,96.480003,6364300,98.989998,92.059998,107.93,110.949997,0.0260157019273725,0.0516335040937454,-0.0841747829304162,0.0345952915814116,0.0260157019273725,0.0516335040937454,-0.0841747829304162,0.0345952915814116
161,2021-09-02,97.110001,99.32,95.239998,98.989998,98.989998,6501000,93.050003,123.699997,111.459999,122.730003,-0.0600060119205174,0.3436888951485748,0.0327063745019919,0.1061740091800091,-0.0600060119205174,0.3436888951485748,0.0327063745019919,0.1061740091800091
162,2021-09-03,98.940002,100.0,92.550003,93.050003,93.050003,6093600,91.510002,109.300003,133.699997,127.970001,-0.016550252018799,-0.1164106252969431,0.1995334487666737,0.0426953301712214,-0.016550252018799,-0.1164106252969431,0.1995334487666737,0.0426953301712214
163,2021-09-07,94.035004,95.599998,91.5,91.510002,91.510002,3557500,87.540001,108.059998,133.899994,119.129997,-0.0433832467843241,-0.0113449676666523,0.0014958639079101,-0.0690787210355651,-0.0433832467843241,-0.0113449676666523,0.0014958639079101,-0.0690787210355651
164,2021-09-08,92.110001,94.040001,87.129997,87.540001,87.540001,5001400,92.059998,109.75,141.190002,114.68,0.0516335040937454,0.0156394783571993,0.0544436768234657,-0.0373541266856575,0.0516335040937454,0.0156394783571993,0.0544436768234657,-0.0373541266856575
165,2021-09-09,88.0,92.290001,86.760002,92.059998,92.059998,10966700,123.699997,117.580002,135.029999,109.959999,0.3436888951485748,0.0713439817767653,-0.0436291728361898,-0.0411580136030694,0.3436888951485748,0.0713439817767653,-0.0436291728361898,-0.0411580136030694
166,2021-09-10,111.099998,126.459999,105.599998,123.699997,123.699997,54061700,109.300003,116.279999,140.669998,105.769997,-0.1164106252969431,-0.011056327418671,0.041768488793368,-0.0381047839041903,-0.1164106252969431,-0.011056327418671,0.041768488793368,-0.0381047839041903
167,2021-09-13,110.209999,114.75,102.300003,109.300003,109.300003,44888000,108.059998,107.699997,146.130005,110.980003,-0.0113449676666523,-0.0737874275351516,0.0388142964216151,0.0492578817034474,-0.0113449676666523,-0.0737874275351516,0.0388142964216151,0.0492578817034474
168,2021-09-14,109.055,114.739998,105.0,108.059998,108.059998,22207800,109.75,108.110001,148.470001,99.239998,0.0156394783571993,0.0038069081840363,0.0160131110650409,-0.1057848682883888,0.0156394783571993,0.0038069081840363,0.0160131110650409,-0.1057848682883888
169,2021-09-15,108.040001,112.760002,107.059998,109.75,109.75,14468700,117.580002,114.07,146.729996,98.769997,0.0713439817767653,0.0551290254821106,-0.0117195728987702,-0.0047360037230149,0.0713439817767653,0.0551290254821106,-0.0117195728987702,-0.0047360037230149
170,2021-09-16,109.400002,119.75,109.150002,117.580002,117.580002,17468900,116.279999,126.889999,157.25,97.370003,-0.011056327418671,0.1123871219426668,0.0716963421712353,-0.0141742841199034,-0.011056327418671,0.1123871219426668,0.0716963421712353,-0.0141742841199034
171,2021-09-17,116.940002,121.25,114.269997,116.279999,116.279999,15284100,107.699997,123.730003,155.350006,103.629997,-0.0737874275351516,-0.0249034283623881,-0.0120826327503974,0.0642907857361367,-0.0737874275351516,-0.0249034283623881,-0.0120826327503974,0.0642907857361367
172,2021-09-20,109.029999,112.809998,104.599998,107.699997,107.699997,12850200,108.110001,128.369995,147.639999,101.07,0.0038069081840363,0.03750094469811,-0.0496299111826233,-0.0247032430194898,0.0038069081840363,0.03750094469811,-0.0496299111826233,-0.0247032430194898
173,2021-09-21,109.099998,111.139999,104.0,108.110001,108.110001,9189300,114.07,114.519997,155.339996,101.160004,0.0551290254821106,-0.1078912404725106,0.0521538678688289,0.0008905115266648,0.0551290254821106,-0.1078912404725106,0.0521538678688289,0.0008905115266648
174,2021-09-22,108.5,115.410004,106.610001,114.07,114.07,11312900,126.889999,112.769997,155.210007,105.730003,0.1123871219426668,-0.0152811739944421,-0.0008368031630439,0.0451759472053796,0.1123871219426668,-0.0152811739944421,-0.0008368031630439,0.0451759472053796
175,2021-09-23,113.900002,129.080002,112.389999,126.889999,126.889999,21028000,123.730003,119.129997,160.039993,101.769997,-0.0249034283623881,0.0563979796860329,0.0311190373182574,-0.0374539476746255,-0.0249034283623881,0.0563979796860329,0.0311190373182574,-0.0374539476746255
176,2021-09-24,130.259995,133.169998,123.279999,123.730003,123.730003,20497700,128.369995,117.849998,151.860001,98.279999,0.03750094469811,-0.0107445566375696,-0.0511121741926094,-0.0342929950169891,0.03750094469811,-0.0107445566375696,-0.0511121741926094,-0.0342929950169891
177,2021-09-27,123.379997,131.220001,122.279999,128.369995,128.369995,13047400,114.519997,107.93,151.139999,103.870003,-0.1078912404725106,-0.0841747829304162,-0.0047412221471012,0.0568783481570853,-0.1078912404725106,-0.0841747829304162,-0.0047412221471012,0.0568783481570853
178,2021-09-28,126.224998,127.879997,113.25,114.519997,114.519997,14847300,112.769997,111.459999,161.889999,100.559998,-0.0152811739944421,0.0327063745019919,0.0711261087146097,-0.0318668037392855,-0.0152811739944421,0.0327063745019919,0.0711261087146097,-0.0318668037392855
179,2021-09-29,119.959999,121.269997,110.639999,112.769997,112.769997,16639200,119.129997,133.699997,162.5,95.209999,0.0563979796860329,0.1995334487666737,0.0037679968112176,-0.0532020595306693,0.0563979796860329,0.1995334487666737,0.0037679968112176,-0.0532020595306693
180,2021-09-30,114.440002,120.860001,112.739998,119.129997,119.129997,13469100,117.849998,133.899994,152.660004,85.410004,-0.0107445566375696,0.0014958639079101,-0.0605538215384616,-0.10293031302311,-0.0107445566375696,0.0014958639079101,-0.0605538215384616,-0.10293031302311
181,2021-10-01,118.25,119.849998,113.400002,117.849998,117.849998,9141700,107.93,141.190002,155.889999,79.529999,-0.0841747829304162,0.0544436768234657,0.0211580958690398,-0.0688444529284882,-0.0841747829304162,0.0544436768234657,0.0211580958690398,-0.0688444529284882
182,2021-10-04,115.849998,117.0,106.800003,107.93,107.93,10877500,111.459999,135.029999,161.080002,81.099998,0.0327063745019919,-0.0436291728361898,0.0332927258534399,0.019740965921551,0.0327063745019919,-0.0436291728361898,0.0332927258534399,0.019740965921551
183,2021-10-05,109.150002,114.639999,109.067001,111.459999,111.459999,7799200,133.699997,140.669998,168.520004,79.620003,0.1995334487666737,0.041768488793368,0.0461882412939129,-0.0182490140135391,0.1995334487666737,0.041768488793368,0.0461882412939129,-0.0182490140135391
184,2021-10-06,109.778,138.880005,109.199997,133.699997,133.699997,53039500,133.899994,146.130005,164.229996,78.239998,0.0014958639079101,0.0388142964216151,-0.0254569659279144,-0.0173323907058883,0.0014958639079101,0.0388142964216151,-0.0254569659279144,-0.0173323907058883
185,2021-10-07,131.179993,140.899994,129.179993,133.899994,133.899994,29141300,141.190002,148.470001,163.369995,81.029999,0.0544436768234657,0.0160131110650409,-0.0052365647016152,0.0356595228951821,0.0544436768234657,0.0160131110650409,-0.0052365647016152,0.0356595228951821
186,2021-10-08,132.330002,144.809998,131.600006,141.190002,141.190002,33649400,135.029999,146.729996,157.789993,78.790001,-0.0436291728361898,-0.0117195728987702,-0.034155611010455,-0.0276440580975448,-0.0436291728361898,-0.0117195728987702,-0.034155611010455,-0.0276440580975448
187,2021-10-11,141.899994,145.990005,133.619995,135.029999,135.029999,31053300,140.669998,157.25,133.529999,72.129997,0.041768488793368,0.0716963421712353,-0.1537486220688279,-0.084528543158668,0.041768488793368,0.0716963421712353,-0.1537486220688279,-0.084528543158668
188,2021-10-12,136.210007,142.949997,132.119995,140.669998,140.669998,24356800,146.130005,155.350006,151.830002,69.190002,0.0388142964216151,-0.0120826327503974,0.1370478779079449,-0.0407596717354639,0.0388142964216151,-0.0120826327503974,0.1370478779079449,-0.0407596717354639
189,2021-10-13,141.423996,150.169998,141.080002,146.130005,146.130005,25985900,148.470001,147.639999,148.990005,64.18,0.0160131110650409,-0.0496299111826233,-0.0187051107329894,-0.0724093345162788,0.0160131110650409,-0.0496299111826233,-0.0187051107329894,-0.0724093345162788
190,2021-10-14,151.100006,153.490005,144.309998,148.470001,148.470001,24117900,146.729996,155.339996,147.990005,64.300003,-0.0117195728987702,0.0521538678688289,-0.0067118596311208,0.0018697880959799,-0.0117195728987702,0.0521538678688289,-0.0067118596311208,0.0018697880959799
191,2021-10-15,148.660004,153.199997,145.539993,146.729996,146.729996,16099500,157.25,155.210007,151.289993,62.799999,0.0716963421712353,-0.0008368031630439,0.0222987221332955,-0.0233282104201457,0.0716963421712353,-0.0008368031630439,0.0222987221332955,-0.0233282104201457
192,2021-10-18,146.729996,159.669998,146.610001,157.25,157.25,23542500,155.350006,160.039993,151.720001,57.630001,-0.0120826327503974,0.0311190373182574,0.0028422765542728,-0.0823248102281021,-0.0120826327503974,0.0311190373182574,0.0028422765542728,-0.0823248102281021
193,2021-10-19,157.516998,160.690002,153.300003,155.350006,155.350006,12814500,147.639999,151.860001,139.130005,58.25,-0.0496299111826233,-0.0511121741926094,-0.082981781683484,0.0107582680763791,-0.0496299111826233,-0.0511121741926094,-0.082981781683484,0.0107582680763791
194,2021-10-20,156.289993,158.289993,146.149994,147.639999,147.639999,10450900,155.339996,151.139999,136.160004,54.52,0.0521538678688289,-0.0047412221471012,-0.0213469481295571,-0.0640343347639484,0.0521538678688289,-0.0047412221471012,-0.0213469481295571,-0.0640343347639484
195,2021-10-21,150.660004,156.160004,149.869995,155.339996,155.339996,9504600,155.210007,161.889999,123.510002,55.73,-0.0008368031630439,0.0711261087146097,-0.0929054173647055,0.0221936903888479,-0.0008368031630439,0.0711261087146097,-0.0929054173647055,0.0221936903888479
196,2021-10-22,154.169998,159.820007,150.75,155.210007,155.210007,9905900,160.039993,162.5,127.610001,51.009998,0.0311190373182574,0.0037679968112176,0.0331956840224161,-0.0846940965368741,0.0311190373182574,0.0037679968112176,0.0331956840224161,-0.0846940965368741
197,2021-10-25,157.270004,165.940002,156.800003,160.039993,160.039993,11444500,151.860001,152.660004,132.75,59.709999,-0.0511121741926094,-0.0605538215384616,0.0402789668499414,0.1705548194689206,-0.0511121741926094,-0.0605538215384616,0.0402789668499414,0.1705548194689206
198,2021-10-26,161.556,162.0,147.839996,151.860001,151.860001,10437500,151.139999,155.889999,136.979996,64.07,-0.0047412221471012,0.0211580958690398,0.0318643766478343,0.0730196126782716,-0.0047412221471012,0.0211580958690398,0.0318643766478343,0.0730196126782716
199,2021-10-27,155.850006,161.919998,150.300003,151.139999,151.139999,9066400,161.889999,161.080002,132.149994,67.480003,0.0711261087146097,0.0332927258534399,-0.0352606376189411,0.0532230841267364,0.0711261087146097,0.0332927258534399,-0.0352606376189411,0.0532230841267364
200,2021-10-28,155.451004,162.820007,153.259995,161.889999,161.889999,7325300,162.5,168.520004,126.68,60.889999,0.0037679968112176,0.0461882412939129,-0.0413923136462646,-0.0976586204360422,0.0037679968112176,0.0461882412939129,-0.0413923136462646,-0.0976586204360422
201,2021-10-29,160.0,165.800003,157.511002,162.5,162.5,6404300,152.660004,164.229996,116.57,57.490002,-0.0605538215384616,-0.0254569659279144,-0.0798073886959268,-0.0558383487574044,-0.0605538215384616,-0.0254569659279144,-0.0798073886959268,-0.0558383487574044
202,2021-11-01,163.0,163.281998,150.779999,152.660004,152.660004,11575400,155.889999,163.369995,113.75,62.75,0.0211580958690398,-0.0052365647016152,-0.0241914729347172,0.0914941349280176,0.0211580958690398,-0.0052365647016152,-0.0241914729347172,0.0914941349280176
203,2021-11-02,152.75,156.199997,148.639999,155.889999,155.889999,5483700,161.080002,157.789993,107.239998,63.02,0.0332927258534399,-0.034155611010455,-0.0572307868131868,0.0043027888446216,0.0332927258534399,-0.034155611010455,-0.0572307868131868,0.0043027888446216
204,2021-11-03,156.919998,162.5,156.020004,161.080002,161.080002,7472000,168.520004,133.529999,110.949997,65.25,0.0461882412939129,-0.1537486220688279,0.0345952915814116,0.0353855918755949,0.0461882412939129,-0.1537486220688279,0.0345952915814116,0.0353855918755949
205,2021-11-04,160.770004,168.740005,159.339996,168.520004,168.520004,7957900,164.229996,151.830002,122.730003,74.68,-0.0254569659279144,0.1370478779079449,0.1061740091800091,0.144521072796935,-0.0254569659279144,0.1370478779079449,0.1061740091800091,0.144521072796935
206,2021-11-05,163.899994,166.050003,159.649994,164.229996,164.229996,6641600,163.369995,148.990005,127.970001,58.68,-0.0052365647016152,-0.0187051107329894,0.0426953301712214,-0.2142474558114623,-0.0052365647016152,-0.0187051107329894,0.0426953301712214,-0.2142474558114623
207,2021-11-08,165.669998,176.649994,161.5,163.369995,163.369995,8253600,157.789993,147.990005,119.129997,46.549999,-0.034155611010455,-0.0067118596311208,-0.0690787210355651,-0.2067144001363327,-0.034155611010455,-0.0067118596311208,-0.0690787210355651,-0.2067144001363327
208,2021-11-09,160.0,161.190002,154.619995,157.789993,157.789993,8368900,133.529999,151.289993,114.68,43.700001,-0.1537486220688279,0.0222987221332955,-0.0373541266856575,-0.0612244481466046,-0.1537486220688279,0.0222987221332955,-0.0373541266856575,-0.0612244481466046
209,2021-11-10,146.929993,149.0,132.160004,133.529999,133.529999,22572100,151.830002,151.720001,109.959999,44.799999,0.1370478779079449,0.0028422765542728,-0.0411580136030694,0.0251715783713597,0.1370478779079449,0.0028422765542728,-0.0411580136030694,0.0251715783713597
