Date,AFRM_Adj Close,AFRM_adj_1,AFRM_adj_7,AFRM_adj_30,adj_90_x_x,AFRM_adj_1_change,AFRM_adj_7_change,AFRM_adj_30_change,AFRM_adj_90_change,AFRM_avg_adj_1_change,LC_Adj Close,LC_adj_1,LC_adj_7,LC_adj_30,adj_90_y_x,LC_adj_1_change,LC_adj_7_change,LC_adj_30_change,LC_adj_90_change,LC_avg_adj_1_change,OPRT_Adj Close,OPRT_adj_1,OPRT_adj_7,OPRT_adj_30,adj_90_x_y,OPRT_adj_1_change,OPRT_adj_7_change,OPRT_adj_30_change,OPRT_adj_90_change,OPRT_avg_adj_1_change,SOFI_Adj Close,SOFI_adj_1,SOFI_adj_7,SOFI_adj_30,adj_90_y_y,SOFI_adj_1_change,SOFI_adj_7_change,SOFI_adj_30_change,SOFI_adj_90_change,SOFI_avg_adj_1_change,UPST_Adj Close,UPST_adj_1,UPST_adj_7,UPST_adj_30,adj_90,UPST_adj_1_change,UPST_adj_7_change,UPST_adj_30_change,UPST_adj_90_change,UPST_avg_adj_1_change
2021-06-03,63.240002,59.650002,63.68,67.989998,91.510002,-0.0567678666423824,0.0069575899127898,0.0751106238105432,0.4470271838384825,-0.0295516230859149,16.09,15.63,16.129999,17.129999,32.16,-0.0285891858297078,0.0024859540087012,0.0646363579863269,0.9987569919204472,-0.0295516230859149,20.08,20.57,20.469999,20.280001,25.280001,0.0244023904382471,0.0194222609561753,0.0099602091633466,0.2589641932270916,-0.0295516230859149,22.68,20.82,23.02,17.35,15.84,-0.0820105820105819,0.0149911816578482,-0.2350088183421516,-0.3015873015873016,-0.0295516230859149,164.830002,164.039993,146.419998,120.0,262.700012,-0.0047928713851498,-0.1116908558916356,-0.2719771974521968,0.5937633247131793,-0.0295516230859149
2021-06-04,59.650002,59.459999,67.980003,64.290001,87.540001,-0.0031852974623537,0.1396479584359442,0.0777870719937277,0.4675607387238647,0.0219274437440467,15.63,16.32,16.68,16.9,30.440001,0.0441458733205373,0.0671785028790785,0.0812539987204092,0.9475368522072936,0.0219274437440467,20.57,20.85,20.870001,19.950001,24.799999,0.013612056392805,0.0145843947496353,-0.0301409333981526,0.2056392318911035,0.0219274437440467,20.82,21.209999,22.4,16.940001,15.47,0.0187319404418828,0.0758885686839576,-0.1863592219020173,-0.2569644572526417,0.0219274437440467,164.039993,170.0,125.504997,117.400002,274.329987,0.0363326460273623,-0.2349122021725519,-0.2843208546101315,0.672336007719776,0.0219274437440467
2021-06-07,59.459999,62.490002,68.940002,63.990002,92.059998,0.0509586789599507,0.1594349673635211,0.0761857227747344,0.5482677354232715,0.0334263287402528,16.32,16.959999,16.65,16.99,30.5,0.0392156249999999,0.0202205882352939,0.0410539215686274,0.8688725490196079,0.0334263287402528,20.85,20.799999,21.27,19.690001,24.42,-0.0023981294964029,0.0201438848920862,-0.0556354436450841,0.1712230215827337,0.0334263287402528,21.209999,23.889999,21.82,16.620001,15.69,0.1263554986494812,0.028760067362568,-0.21640727092915,-0.260254562011059,0.0334263287402528,170.0,162.009995,124.690002,119.75,289.600006,-0.0470000294117647,-0.2665293999999999,-0.2955882352941176,0.7035294470588236,0.0334263287402528
2021-06-08,62.490002,60.259998,67.260002,67.25,123.699997,-0.0356857725816682,0.076332210711083,0.0761721531069883,0.9795166113132784,-0.0412496523973942,16.959999,16.34,17.67,17.360001,30.040001,-0.0365565469667775,0.0418632689777871,0.0235850249755322,0.7712265784921333,-0.0412496523973942,20.799999,20.27,21.469999,20.360001,24.15,-0.0254807223788808,0.0322115400101703,-0.0211537510170072,0.1610577481277764,-0.0412496523973942,23.889999,22.709999,20.799999,16.450001,15.29,-0.0493930535534974,-0.1293428266782262,-0.3114273047897574,-0.359983229802563,-0.0412496523973942,162.009995,152.429993,123.029999,120.0,270.459991,-0.0591321665061468,-0.2406024146843532,-0.2593049583144546,0.6694031192334768,-0.0412496523973942
2021-06-09,60.259998,63.68,67.410004,65.0,109.300003,0.0567541007883869,0.1186526093147231,0.0786591795107594,0.8138069470231313,0.0055982814141281,16.34,16.129999,18.379999,17.34,29.360001,-0.0128519583843328,0.1248469400244798,0.0611995104039166,0.7968176866585068,0.0055982814141281,20.27,20.469999,21.299999,20.75,24.450001,0.0098667488899852,0.0508139615194869,0.0236803157375431,0.2062161322150961,0.0055982814141281,22.709999,23.02,21.83,16.42,15.01,0.0136504189189967,-0.0387494072544873,-0.2769704657406633,-0.3390576547361362,0.0055982814141281,152.429993,146.419998,119.010002,129.899994,278.0,-0.0394279031423954,-0.2192481305172007,-0.1478055503158095,0.8237880520010259,0.0055982814141281
2021-06-10,63.68,67.980003,69.389999,58.209999,108.059998,0.0675251727386934,0.0896670697236181,-0.0858982569095476,0.6969220791457285,-0.0097223074506724,16.129999,16.68,18.290001,16.68,28.75,0.034098018232983,0.1339120975766954,0.034098018232983,0.782393166918361,-0.0097223074506724,20.469999,20.870001,21.290001,20.540001,24.17,0.0195408900606197,0.0400587220351109,0.0034197363663768,0.1807523781510687,-0.0097223074506724,23.02,22.4,22.700001,16.0,14.5,-0.0269331016507384,-0.0139009122502171,-0.3049522154648132,-0.3701129452649869,-0.0097223074506724,146.419998,125.504997,126.309998,119.379997,269.040009,-0.1428425166349202,-0.1373446269272589,-0.1846742341848686,0.837453986305887,-0.0097223074506724
2021-06-11,67.980003,68.940002,68.18,56.759998,109.75,0.0141217851961554,0.0029419975165345,-0.1650486099566661,0.6144453538785517,-0.0001794280134382,16.68,16.65,18.709999,16.290001,28.690001,-0.0017985611510792,0.1217025779376499,-0.0233812350119904,0.7200240407673861,-0.0001794280134382,20.870001,21.27,21.16,20.120001,24.190001,0.0191662185353993,0.0138954952613563,-0.0359367495957475,0.1590800115438422,-0.0001794280134382,22.4,21.82,23.040001,15.52,15.45,-0.025892857142857,0.0285714732142858,-0.3071428571428571,-0.3102678571428571,-0.0001794280134382,125.504997,124.690002,123.860001,113.129997,279.089996,-0.0064937255048099,-0.0131070159700494,-0.0986016516935974,1.2237361274149108,-0.0001794280134382
2021-06-14,68.940002,67.260002,63.799999,57.450001,117.580002,-0.0243690158291554,-0.0745576276600631,-0.1666666763369111,0.7055410297203064,-0.002752815425232,16.65,17.67,19.0,16.08,28.049999,0.0612612612612615,0.1411411411411411,-0.0342342342342342,0.6846846246246248,-0.002752815425232,21.27,21.469999,21.360001,20.360001,24.16,0.0094028678890456,0.0042313587212035,-0.042783215796897,0.1358721203573107,-0.002752815425232,21.82,20.799999,22.51,15.99,15.5,-0.0467461503208066,0.0316223648029332,-0.267186067827681,-0.2896425297891842,-0.002752815425232,124.690002,123.029999,121.349998,113.089996,293.26001,-0.0133130401265051,-0.0267864619971696,-0.0930307628032599,1.3519127860788709,-0.002752815425232
2021-06-15,67.260002,67.410004,63.450001,57.5,116.279999,0.0022301813193523,-0.0566458651012231,-0.1451085594674825,0.7288134930474728,0.0102675090260524,17.67,18.379999,18.98,15.65,28.68,0.0401810413129597,0.0741369552914543,-0.1143180531975099,0.6230899830220711,0.0102675090260524,21.469999,21.299999,20.93,20.110001,24.459999,-0.0079180255201689,-0.0251513286050922,-0.0633441110081095,0.1392640959135582,0.0102675090260524,20.799999,21.83,21.200001,15.3,15.09,0.0495192812268885,0.0192308663091762,-0.2644230415588,-0.2745191958903459,0.0102675090260524,123.029999,119.010002,119.650002,113.790001,303.320007,-0.0326749332087696,-0.027472949910371,-0.0751036176144324,1.4654150163814923,0.0102675090260524
2021-06-16,67.410004,69.389999,65.160004,55.860001,107.699997,0.0293724207463332,-0.0333778351355683,-0.1713395981996975,0.5976856639854227,0.0250398639958357,18.379999,18.290001,19.459999,15.13,26.870001,-0.0048965182207029,0.0587595244156431,-0.1768225885104781,0.4619152590813522,0.0250398639958357,21.299999,21.290001,20.450001,20.26,23.6,-0.0004693896933986,-0.039906011263193,-0.0488262464237673,0.1079812726751772,0.0250398639958357,21.83,22.700001,21.4,15.17,14.57,0.0398534585432892,-0.0196976637654603,-0.3050847457627118,-0.3325698579935867,0.0250398639958357,119.010002,126.309998,125.139999,115.279999,293.470001,0.0613393486036577,0.0515082505418327,-0.031341928722932,1.465927199967613,0.0250398639958357
2021-06-17,69.389999,68.18,66.330002,57.41,108.110001,-0.0174376569741699,-0.0440985306830745,-0.1726473436035069,0.5580055131575947,-0.0009998650845801,18.290001,18.709999,19.84,15.83,26.620001,0.0229632573557541,0.084745703403734,-0.1344997739475246,0.4554401063182007,-0.0009998650845801,21.290001,21.16,20.83,20.540001,23.299999,-0.0061061998071301,-0.021606433931121,-0.0352278048272519,0.0944104229962223,-0.0009998650845801,22.700001,23.040001,20.870001,15.06,15.17,0.0149779729084593,-0.0806167365367077,-0.336563905878242,-0.3317180911137405,-0.0009998650845801,126.309998,123.860001,123.419998,117.629997,320.769989,-0.0193966989058141,-0.0228802157054898,-0.0687198253300581,1.5395455156289373,-0.0009998650845801
2021-06-18,68.18,63.799999,64.400002,60.630001,114.07,-0.0642417277794075,-0.0554414491053095,-0.1107362716339103,0.6730712819008504,-0.0165116902875837,18.709999,19.0,19.389999,16.639999,27.48,0.0154997870390052,0.0363442029045537,-0.110636029430039,0.468733376201677,-0.0165116902875837,21.16,21.360001,20.08,20.9,23.629999,0.009451843100189,-0.0510396975425331,-0.0122873345935728,0.1167296313799621,-0.0165116902875837,23.040001,22.51,18.5,16.559999,16.84,-0.0230035146265834,-0.1970486459614303,-0.281250074598521,-0.2690972539454317,-0.0165116902875837,123.860001,121.349998,122.199997,119.150002,323.51001,-0.0202648391711218,-0.0134022605086205,-0.0380267960759986,1.6119005925084728,-0.0165116902875837
2021-06-21,63.799999,63.450001,64.43,59.0,126.889999,-0.0054858621549508,0.0098746239792262,-0.0752350952231206,0.9888714888537852,-0.0197749940914835,19.0,18.98,18.75,16.16,29.110001,-0.0010526315789473,-0.0131578947368421,-0.1494736842105263,0.5321053157894737,-0.0197749940914835,21.360001,20.93,20.139999,20.74,24.0,-0.0201311320163327,-0.0571161958278935,-0.0290262626860364,0.1235954530151941,-0.0197749940914835,22.51,21.200001,19.26,16.049999,17.139999,-0.058196312749889,-0.1443802754331408,-0.2869836072856508,-0.2385606841403821,-0.0197749940914835,121.349998,119.650002,123.889999,116.910004,336.339996,-0.0140090319572976,0.0209311993560972,-0.0365883318761982,1.771652258288459,-0.0197749940914835
2021-06-22,63.450001,65.160004,66.459999,58.689999,123.730003,0.0269504014665027,0.0474388960214515,-0.075019730890154,0.9500394176510728,0.0169248607523299,18.98,19.459999,18.110001,15.88,28.17,0.0252897260273972,-0.0458376712328767,-0.1633298208640674,0.4841938883034773,0.0169248607523299,20.93,20.450001,19.99,20.67,24.690001,-0.0229335403726708,-0.0449116101290014,-0.0124223602484471,0.1796464882943143,0.0169248607523299,21.200001,21.4,18.870001,15.7,17.639999,0.0094339146493436,-0.1099056551931295,-0.2594339971965096,-0.1679246147205371,0.0169248607523299,119.650002,125.139999,122.93,116.57,327.880005,0.0458838019910772,0.0274132715852357,-0.025741763046523,1.7403259466723615,0.0169248607523299
2021-06-23,65.160004,66.330002,67.349998,59.419998,128.369995,0.0179557693090379,0.0336094822830275,-0.0880909399575849,0.9700734671532554,0.0035107983566517,19.459999,19.84,18.129999,16.4,29.219999,0.0195272877454926,-0.0683453272530999,-0.1572455887587661,0.5015416496167344,0.0035107983566517,20.450001,20.83,20.030001,20.82,25.6,0.0185818572820606,-0.0205378963062153,0.0180928597509604,0.2518336796169349,0.0035107983566517,21.4,20.870001,19.17,15.51,17.700001,-0.0247663084112149,-0.1042056074766353,-0.275233644859813,-0.1728971495327101,0.0035107983566517,125.139999,123.419998,124.900002,121.82,331.98999,-0.0137446141421176,-0.0019178280479289,-0.0265302783005456,1.652948638748191,0.0035107983566517
2021-06-24,66.330002,64.400002,68.370003,59.5,114.519997,-0.0290969386673619,0.0307553284861954,-0.1029700255398755,0.7265188232619082,-0.0422458664439775,19.84,19.389999,17.530001,15.94,27.129999,-0.022681502016129,-0.1164314012096774,-0.1965725806451612,0.3674394657258064,-0.0422458664439775,20.83,20.08,20.58,20.690001,25.209999,-0.0360057609217474,-0.0120019203072491,-0.0067210273643782,0.2102735957753241,-0.0422458664439775,20.870001,18.5,18.25,14.92,17.040001,-0.1135601766382281,-0.125539093170144,-0.2850982613752629,-0.1835170012689505,-0.0422458664439775,123.419998,122.199997,123.919998,115.75,313.399994,-0.0098849539764213,0.0040512073254126,-0.0621455041669989,1.5392967029540867,-0.0422458664439775
2021-06-25,64.400002,64.43,68.870003,61.18,112.769997,0.00046580743895,0.0694099512605603,-0.0500000295031046,0.7510868555563088,0.0050716071704099,19.389999,18.75,17.139999,16.25,26.75,-0.0330066546161245,-0.116039201446065,-0.1619391006673078,0.3795771727476624,0.0050716071704099,20.08,20.139999,20.379999,21.040001,25.540001,0.0029879980079681,0.014940189243028,0.047808814741036,0.2719124003984066,0.0050716071704099,18.5,19.26,18.08,15.37,16.01,0.0410810810810811,-0.0227027027027028,-0.1691891891891892,-0.1345945945945945,0.0050716071704099,122.199997,123.889999,121.209999,121.790001,320.0,0.0138298039401751,-0.0081014568273679,-0.0033551228319587,1.6186580020947137,0.0050716071704099
2021-06-28,64.43,66.459999,67.989998,60.860001,119.129997,0.0315070464069531,0.0552537327331987,-0.0554089554555332,0.8489833462672667,-0.0076144039874213,18.75,18.110001,17.129999,24.02,28.24,-0.0341332799999999,-0.0864000533333332,0.2810666666666666,0.5061333333333333,-0.0076144039874213,20.139999,19.99,20.280001,21.23,25.030001,-0.0074478156627515,0.006951440265712,0.0541212042761274,0.2428005085799656,-0.0076144039874213,19.26,18.870001,17.35,15.6,15.88,-0.0202491692627208,-0.0991692627206646,-0.1900311526479752,-0.1754932502596053,-0.0076144039874213,123.889999,122.93,120.0,123.870003,316.440002,-0.0077488014185874,-0.0313988137169974,-0.000161401244341,1.5542013443716307,-0.0076144039874213
2021-06-29,66.459999,67.349998,64.290001,56.32,117.849998,0.0133914988472991,-0.032651189176214,-0.152572963475368,0.7732470624924326,0.0096840790058028,18.110001,18.129999,16.9,24.4,28.0,0.0011042517336139,-0.0668139664928788,0.3473218471937134,0.5461070377632777,0.0096840790058028,19.99,20.030001,19.950001,21.08,25.290001,0.0020010505252625,-0.0020009504752375,0.0545272636318159,0.2651326163081542,0.0096840790058028,18.870001,19.17,16.940001,15.44,16.450001,0.0158981973556866,-0.1022787439173956,-0.1817700486608346,-0.1282458861554908,0.0096840790058028,122.93,124.900002,117.400002,120.760002,298.769989,0.0160253965671519,-0.044984934515578,-0.0176523061905149,1.4304074595298135,0.0096840790058028
2021-06-30,67.349998,68.370003,63.990002,64.709999,107.93,0.0151448408357783,-0.0498885835156224,-0.0391982045790113,0.6025241752791144,-0.0092657143089069,18.129999,17.530001,16.99,25.809999,27.549999,-0.0330942103195925,-0.0628791540473886,0.4236073041151298,0.5195808339537138,-0.0092657143089069,20.030001,20.58,19.690001,21.09,25.34,0.0274587604863325,-0.0169745373452552,0.0529205665042153,0.2651022833199061,-0.0092657143089069,19.17,18.25,16.620001,15.73,16.09,-0.0479916536254565,-0.1330202921231091,-0.1794470526864893,-0.1606677099634846,-0.0092657143089069,124.900002,123.919998,119.75,133.410004,289.769989,-0.0078463089215963,-0.0412330017416653,0.0681345225278697,1.3200158875898178,-0.0092657143089069
2021-07-01,68.370003,68.870003,67.25,66.669998,111.459999,0.0073131487210846,-0.0163814970141217,-0.0248647787831747,0.6302470982778807,-0.0111673539487122,17.530001,17.139999,17.360001,26.059999,28.68,-0.0222476884057222,-0.0096976605991064,0.4865942677356381,0.636052388131638,-0.0111673539487122,20.58,20.379999,20.360001,21.07,25.389999,-0.0097182215743438,-0.010689941690962,0.0238095238095239,0.2337220116618077,-0.0111673539487122,18.25,18.08,16.450001,15.11,16.25,-0.0093150684931507,-0.0986300821917808,-0.1720547945205479,-0.1095890410958904,-0.0111673539487122,123.919998,121.209999,120.0,128.679993,296.299988,-0.021868939991429,-0.0316332961851726,0.0384118389027088,1.391058689332774,-0.0111673539487122
2021-07-02,68.870003,67.989998,65.0,68.220001,133.699997,-0.0127777691544459,-0.0561928681780368,-0.009438100358439,0.9413386260488474,-0.0137253291867492,17.139999,17.129999,17.34,27.559999,28.610001,-0.000583430605801,0.0116686704590822,0.6079346912447312,0.6691950215399662,-0.0137253291867492,20.379999,20.280001,20.75,21.6,25.219999,-0.0049066734497879,0.0181551039330276,0.0598626624073925,0.2374877447246195,-0.0137253291867492,18.08,17.35,16.42,16.389999,16.620001,-0.0403761061946901,-0.0918141592920351,-0.0934735066371681,-0.080752157079646,-0.0137253291867492,121.209999,120.0,129.899994,127.980003,307.700012,-0.0099826665290212,0.0716937139814677,0.0558535108972322,1.538569544910235,-0.0137253291867492
2021-07-06,67.989998,64.290001,58.209999,67.160004,133.899994,-0.0544197250895638,-0.1438446725649264,-0.0122075897104747,0.9694072354583684,-0.0258832618089243,17.129999,16.9,16.68,27.290001,29.620001,-0.0134266791259008,-0.0262696454331375,0.5931116516702655,0.7291303402878189,-0.0258832618089243,20.280001,19.950001,20.540001,21.83,25.870001,-0.0162721885467361,0.0128205121883377,0.0764299271977353,0.2756410120492598,-0.0258832618089243,17.35,16.940001,16.0,16.059999,16.4,-0.0236310662824209,-0.0778097982708934,-0.0743516426512967,-0.0547550432276658,-0.0258832618089243,120.0,117.400002,119.379997,133.169998,307.380005,-0.02166665,-0.0051666916666666,0.1097499833333333,1.561500041666667,-0.0258832618089243
2021-07-07,64.290001,63.990002,56.759998,67.169998,141.190002,-0.0046663399491937,-0.1171255698067262,0.0447969661720801,1.1961424763393609,-0.0022493316314989,16.9,16.99,16.290001,26.91,30.549999,0.0053254437869822,-0.0360946153846153,0.5923076923076924,0.8076922485207101,-0.0022493316314989,19.950001,19.690001,20.120001,24.870001,25.25,-0.0130325808003719,0.0085213028310122,0.2466165289916526,0.265664096959193,-0.0022493316314989,16.940001,16.620001,15.52,16.709999,16.209999,-0.0188901995932585,-0.0838253197269586,-0.013577449021402,-0.0430933858858685,-0.0022493316314989,117.400002,119.75,113.129997,132.130005,311.230011,0.0200170183983472,-0.0363714218676077,0.125468507232223,1.651022195042211,-0.0022493316314989
2021-07-08,63.990002,67.25,57.450001,65.879997,135.029999,0.0509454273809837,-0.1022034817251607,0.0295357859185565,1.1101733830231797,0.0197218937761968,16.99,17.360001,16.08,26.16,30.530001,0.0217775750441437,-0.0535609181871689,0.5397292525014716,0.7969394349617422,0.0197218937761968,19.690001,20.360001,20.360001,24.26,25.34,0.03402742336072,0.03402742336072,0.232097448852339,0.2869476238218575,0.0197218937761968,16.620001,16.450001,15.99,16.91,18.389999,-0.0102286395770974,-0.0379061950718293,0.0174487955806983,0.1064980682010789,0.0197218937761968,119.75,120.0,113.089996,137.190002,310.920013,0.0020876826722338,-0.0556158997912317,0.1456367599164927,1.5964092943632568,0.0197218937761968
2021-07-09,67.25,65.0,57.5,65.559998,140.669998,-0.0334572490706319,-0.1449814126394052,-0.0251301412639406,1.0917471821561335,0.0130443914006673,17.360001,17.34,15.65,27.23,31.200001,-0.0011521312700385,-0.0985023560770532,0.5685482967426096,0.7972349771178009,0.0130443914006673,20.360001,20.75,20.110001,24.82,25.6,0.0191551562301004,-0.0122789777859048,0.2190569145846308,0.2573673252766539,0.0130443914006673,16.450001,16.42,15.3,16.99,18.969999,-0.001823768886093,-0.0699088711301597,0.0328266849345479,0.1531913584686104,0.0130443914006673,120.0,129.899994,113.790001,135.679993,333.049988,0.0824999499999998,-0.0517499916666666,0.1306666083333332,1.7754165666666664,0.0130443914006673
2021-07-12,65.0,58.209999,55.860001,68.620003,146.130005,-0.1044615538461537,-0.1406153692307692,0.0556923538461537,1.2481539230769232,-0.0518416376113197,17.34,16.68,15.13,29.360001,32.23,-0.0380622837370242,-0.1274509803921568,0.6931949826989621,0.8587081891580159,-0.0518416376113197,20.75,20.540001,20.26,25.15,24.42,-0.0101204337349397,-0.0236144578313252,0.2120481927710842,0.176867469879518,-0.0518416376113197,16.42,16.0,15.17,16.9,18.92,-0.0255785627283801,-0.0761266747868454,0.0292326431181484,0.1522533495736906,-0.0518416376113197,129.899994,119.379997,115.279999,171.199997,344.890015,-0.0809853540101009,-0.1125480806411738,0.3179369122988567,1.655042578369942,-0.0518416376113197
2021-07-13,58.209999,56.759998,57.41,67.540001,148.470001,-0.0249098269182241,-0.0137433261251216,0.1602817756447649,1.5505927426660835,-0.0302185593772217,16.68,16.290001,15.83,28.91,33.630001,-0.0233812350119904,-0.0509592326139088,0.7332134292565948,1.0161871103117508,-0.0302185593772217,20.540001,20.120001,20.540001,24.74,25.209999,-0.0204479055283396,0.0,0.204479006597906,0.2273611379084159,-0.0302185593772217,16.0,15.52,15.06,17.459999,19.620001,-0.03,-0.0587499999999999,0.0912499374999999,0.2262500624999999,-0.0302185593772217,119.379997,113.129997,117.629997,178.119995,379.679993,-0.0523538294275547,-0.0146590722397152,0.4920422137387052,2.1804322544923505,-0.0302185593772217
2021-07-14,56.759998,57.450001,60.630001,65.949997,146.729996,0.0121565014854299,0.0681818734384027,0.1619097837177512,1.5850951580371797,0.0082246892220568,16.290001,16.08,16.639999,29.190001,34.200001,-0.0128914049790421,0.0214854498781185,0.7918968206324848,1.099447446319985,0.0082246892220568,20.120001,20.360001,20.9,24.610001,25.26,0.0119284288305951,0.038767343997647,0.2231610227057145,0.2554671344201227,0.0082246892220568,15.52,15.99,16.559999,14.99,19.379999,0.0302835051546392,0.0670102448453608,-0.0341494845360824,0.2487112757731959,0.0082246892220568,113.129997,113.089996,119.150002,203.289993,390.0,-0.0003535843813379,0.0532131632603154,0.7969592361962141,2.4473615340058745,0.0082246892220568
2021-07-15,57.450001,57.5,59.0,63.59,157.25,0.0008703045975577,0.0269799647174939,0.1068755246844992,1.737162702573321,-0.0150224263805134,16.08,15.65,16.16,28.16,33.650002,-0.0267412935323382,0.0049751243781095,0.7512437810945276,1.0926618159203985,-0.0150224263805134,20.360001,20.110001,20.74,24.299999,25.17,-0.0122789777859048,0.0186639971186641,0.1935165916740377,0.2362474834848977,-0.0150224263805134,15.99,15.3,16.049999,14.29,20.85,-0.0431519699812382,0.0037522826766729,-0.1063164477798624,0.303939962476548,-0.0150224263805134,113.089996,113.790001,116.910004,200.889999,383.209991,0.0061898047993564,0.0337784785136963,0.7763728544123389,2.388540141074901,-0.0150224263805134
2021-07-16,57.5,55.860001,58.689999,63.5,155.350006,-0.0285217217391304,0.0206956347826086,0.1043478260869565,1.7017392347826088,-0.0099384172939137,15.65,15.13,15.88,26.59,33.860001,-0.0332268370607028,0.0146964856230031,0.6990415335463258,1.1635783386581466,-0.0099384172939137,20.110001,20.26,20.67,24.030001,24.92,0.0074589255366024,0.0278467912557538,0.1949278868757886,0.2391844237103717,-0.0099384172939137,15.3,15.17,15.7,13.75,20.219999,-0.0084967320261438,0.0261437908496731,-0.1013071895424837,0.3215685620915032,-0.0099384172939137,113.790001,115.279999,116.57,200.179993,367.079987,0.013094278819806,0.0244309603266459,0.7592054771139336,2.225942383109743,-0.0099384172939137
2021-07-19,55.860001,57.41,59.419998,64.68,147.639999,0.0277479228831378,0.0637307006134855,0.1578947161135928,1.6430360966158952,0.0201935967210896,15.13,15.83,16.4,26.559999,35.169998,0.046265697290152,0.08393919365499,0.7554526768010574,1.324520687376074,0.0201935967210896,20.26,20.540001,20.82,24.110001,24.98,0.0138203849950639,0.0276406712734451,0.1900296643632772,0.2329713721618953,0.0201935967210896,15.17,15.06,15.51,14.22,21.049999,-0.0072511535926169,0.0224126565589979,-0.0626235992089649,0.3876070533948583,0.0201935967210896,115.279999,117.629997,121.82,212.270004,355.820007,0.0203851320297114,0.056731445669079,0.8413428681587687,2.0865719126177296,0.0201935967210896
2021-07-20,57.41,60.630001,59.5,63.459999,155.339996,0.0560878070022645,0.0364048075248215,0.1053823201532835,1.705800313534228,0.047461316426475,15.83,16.639999,15.94,26.52,34.790001,0.0511686039166139,0.0069488313329122,0.6753000631711938,1.1977259001895133,0.047461316426475,20.540001,20.9,20.690001,23.360001,24.610001,0.0175267274816588,0.0073028234029783,0.1372930799759941,0.198149941667481,0.047461316426475,15.06,16.559999,14.92,13.82,20.99,0.0996015272244357,-0.0092961487383798,-0.0823373173970783,0.393758300132802,0.047461316426475,117.629997,119.150002,115.75,193.869995,354.339996,0.0129219165074023,-0.0159822923399377,0.6481339789543648,2.0123268302047137,0.047461316426475
2021-07-21,60.630001,59.0,61.18,64.760002,155.210007,-0.0268843967197032,0.0090714001472638,0.0681181087231055,1.5599538914736284,-0.0225965825895633,16.639999,16.16,16.25,28.700001,34.369999,-0.0288460954835393,-0.0234374413123461,0.7247597791321982,1.0655048717250524,-0.0225965825895633,20.9,20.74,21.040001,23.84,24.48,-0.0076555023923444,0.0066986124401915,0.1406698564593302,0.1712918660287081,-0.0225965825895633,16.559999,16.049999,15.37,14.04,20.58,-0.0307971033090038,-0.0718598473345319,-0.1521738618462478,0.2427536982339186,-0.0225965825895633,119.150002,116.910004,121.790001,195.639999,342.559998,-0.0187998150432259,0.0221569362625777,0.6419638750824359,1.875031407888688,-0.0225965825895633
2021-07-22,59.0,58.689999,60.860001,67.709999,160.039993,-0.005254254237288,0.0315254406779661,0.1476271016949151,1.712542254237288,-0.0101342308399299,16.16,15.88,24.02,28.549999,35.639999,-0.0173267326732673,0.4863861386138612,0.7667078589108911,1.2054454826732677,-0.0101342308399299,20.74,20.67,21.23,24.27,24.41,-0.003375120540019,0.0236258437801351,0.1702025072324011,0.1769527483124398,-0.0101342308399299,16.049999,15.7,15.6,14.43,20.690001,-0.0218067926359372,-0.0280373226191478,-0.1009345234227117,0.2890967158315709,-0.0101342308399299,116.910004,116.57,123.870003,202.960007,359.809998,-0.0029082541131382,0.0595329634921575,0.7360362676918564,2.0776664587232414,-0.0101342308399299
2021-07-23,58.689999,59.419998,56.32,68.529999,151.860001,0.012438217966233,-0.0403816500320608,0.1676605923949667,1.5874936716219743,0.0170752219521766,15.88,16.4,24.4,29.08,34.700001,0.0327455919395465,0.5365239294710327,0.831234256926952,1.1851386020151131,0.0170752219521766,20.67,20.82,21.08,24.139999,23.969999,0.0072568940493467,0.0198355104015479,0.1678761006289306,0.1596516207063376,0.0170752219521766,15.7,15.51,15.44,14.76,19.959999,-0.0121019108280254,-0.0165605095541401,-0.0598726114649681,0.2713375159235669,0.0170752219521766,116.57,121.82,120.760002,219.449997,327.079987,0.0450373166337823,0.0359440850990822,0.8825598095564897,1.80586760744617,0.0170752219521766
2021-07-26,59.419998,59.5,64.709999,72.709999,151.139999,0.0013463817349841,0.0890272833735201,0.2236620910017532,1.543588086287044,-0.024162787120605,16.4,15.94,25.809999,29.0,31.620001,-0.0280487804878047,0.5737804268292686,0.7682926829268295,0.9280488414634148,-0.024162787120605,20.82,20.690001,21.09,24.639999,22.84,-0.0062439481268011,0.0129682997118154,0.1834773775216138,0.0970220941402497,-0.024162787120605,15.51,14.92,15.73,14.85,19.25,-0.038039974210187,0.0141843971631205,-0.0425531914893617,0.2411347517730497,-0.024162787120605,121.82,115.75,133.410004,214.139999,314.5,-0.0498276145132161,0.0951404038745689,0.7578394270234772,1.5816778854046958,-0.024162787120605
